Project Name,Package Name,Type Name,Method Name,LOC,CC,PC
xmind,org.xmind.ui.internal.decorators,InfoItemIconDecorator,deactivate,11,3,2
xmind,org.xmind.ui.internal.decorators,InfoItemIconDecorator,getInstance,3,1,0
xmind,org.xmind.ui.internal.decorators,RelTitleTextDecorator,activate,3,1,2
xmind,org.xmind.ui.internal.decorators,RelTitleTextDecorator,decorate,3,1,2
xmind,org.xmind.ui.internal.decorators,RelTitleTextDecorator,hasTitle,3,1,1
xmind,org.xmind.ui.internal.decorators,RelTitleTextDecorator,getUntitledText,3,1,2
xmind,org.xmind.ui.internal.decorators,RelTitleTextDecorator,decorateTextFigure,7,2,3
xmind,org.xmind.ui.internal.decorators,RelTitleTextDecorator,getFillColor,11,3,2
xmind,org.xmind.ui.internal.decorators,RelTitleTextDecorator,getAlpha,3,1,2
xmind,org.xmind.ui.internal.decorators,RelTitleTextDecorator,getOwnerPart,4,2,1
xmind,org.xmind.ui.internal.decorators,RelTitleTextDecorator,getInstance,3,1,0
xmind,org.xmind.ui.internal.decorators,InformationDecorator,decorate,23,5,2
xmind,org.xmind.ui.internal.decorators,InformationDecorator,getSheetPart,8,3,1
xmind,org.xmind.ui.internal.decorators,InformationDecorator,getInstance,3,1,0
xmind,org.xmind.ui.internal.decorators,LegendDecorator,decorate,16,3,2
xmind,org.xmind.ui.internal.decorators,LegendDecorator,getInstance,3,1,0
xmind,org.xmind.ui.internal.decorators,TopicDecorator,decorate,8,3,2
xmind,org.xmind.ui.internal.decorators,TopicDecorator,decorateTopic,61,8,3
xmind,org.xmind.ui.internal.decorators,TopicDecorator,isGradientColor,13,5,3
xmind,org.xmind.ui.internal.decorators,TopicDecorator,getInstance,3,1,0
xmind,org.xmind.ui.internal.decorators,IconTipDecorator,decorate,21,4,2
xmind,org.xmind.ui.internal.decorators,IconTipDecorator,deactivate,11,3,2
xmind,org.xmind.ui.internal.decorators,IconTipDecorator,getInstance,3,1,0
xmind,org.xmind.ui.internal.decorators,RelationshipDecorator,decorate,6,2,2
xmind,org.xmind.ui.internal.decorators,RelationshipDecorator,deactivate,8,2,2
xmind,org.xmind.ui.internal.decorators,RelationshipDecorator,decorateRelationship,3,1,2
xmind,org.xmind.ui.internal.decorators,RelationshipDecorator,decorateRelationship,25,4,3
xmind,org.xmind.ui.internal.decorators,RelationshipDecorator,decorateAnchors,12,2,3
xmind,org.xmind.ui.internal.decorators,RelationshipDecorator,decorateArrows,20,5,4
xmind,org.xmind.ui.internal.decorators,RelationshipDecorator,decorateArrow,4,1,4
xmind,org.xmind.ui.internal.decorators,RelationshipDecorator,decorateControlPoints,14,2,3
xmind,org.xmind.ui.internal.decorators,RelationshipDecorator,getInstance,3,1,0
xmind,org.xmind.ui.internal.decorators,SheetDecorator,Entry,3,1,1
xmind,org.xmind.ui.internal.decorators,SheetDecorator,getImage,8,3,1
xmind,org.xmind.ui.internal.decorators,SheetDecorator,remove,3,2,1
xmind,org.xmind.ui.internal.decorators,SheetDecorator,isEmpty,3,1,0
xmind,org.xmind.ui.internal.decorators,SheetDecorator,dispose,6,2,0
xmind,org.xmind.ui.internal.decorators,SheetDecorator,getImage,29,7,2
xmind,org.xmind.ui.internal.decorators,SheetDecorator,generateKey,14,4,2
xmind,org.xmind.ui.internal.decorators,SheetDecorator,removeHost,6,2,2
xmind,org.xmind.ui.internal.decorators,SheetDecorator,remove,10,3,2
xmind,org.xmind.ui.internal.decorators,SheetDecorator,getWorkbook,8,3,1
xmind,org.xmind.ui.internal.decorators,SheetDecorator,isEmpty,3,1,0
xmind,org.xmind.ui.internal.decorators,SheetDecorator,SheetDecorator,2,1,0
xmind,org.xmind.ui.internal.decorators,SheetDecorator,decorate,5,1,2
xmind,org.xmind.ui.internal.decorators,SheetDecorator,decorateSheet,7,2,3
xmind,org.xmind.ui.internal.decorators,SheetDecorator,decorateBackground,14,4,3
xmind,org.xmind.ui.internal.decorators,SheetDecorator,getBackgroundColor,3,1,2
xmind,org.xmind.ui.internal.decorators,SheetDecorator,getWallpaperAlpha,4,1,2
xmind,org.xmind.ui.internal.decorators,SheetDecorator,getWallpaper,19,3,2
xmind,org.xmind.ui.internal.decorators,SheetDecorator,getWallpaperImage,4,2,2
xmind,org.xmind.ui.internal.decorators,SheetDecorator,deactivate,20,5,2
xmind,org.xmind.ui.internal.decorators,SheetDecorator,getInstance,3,1,0
xmind,org.xmind.ui.internal.decorators,WallpaperImageRegistry,Entry,3,1,1
xmind,org.xmind.ui.internal.decorators,WallpaperImageRegistry,getImage,8,3,1
xmind,org.xmind.ui.internal.decorators,WallpaperImageRegistry,remove,3,2,1
xmind,org.xmind.ui.internal.decorators,WallpaperImageRegistry,isEmpty,3,1,0
xmind,org.xmind.ui.internal.decorators,WallpaperImageRegistry,dispose,6,2,0
xmind,org.xmind.ui.internal.decorators,WallpaperImageRegistry,getImage,29,7,2
xmind,org.xmind.ui.internal.decorators,WallpaperImageRegistry,generateKey,14,4,2
xmind,org.xmind.ui.internal.decorators,WallpaperImageRegistry,removeHost,6,2,2
xmind,org.xmind.ui.internal.decorators,WallpaperImageRegistry,remove,10,3,2
xmind,org.xmind.ui.internal.decorators,WallpaperImageRegistry,getWorkbook,8,3,1
xmind,org.xmind.ui.internal.decorators,WallpaperImageRegistry,isEmpty,3,1,0
xmind,org.xmind.ui.internal.decorators,Entry,Entry,3,1,1
xmind,org.xmind.ui.internal.decorators,Entry,getImage,8,3,1
xmind,org.xmind.ui.internal.decorators,Entry,remove,3,2,1
xmind,org.xmind.ui.internal.decorators,Entry,isEmpty,3,1,0
xmind,org.xmind.ui.internal.decorators,Entry,dispose,6,2,0
xmind,org.xmind.ui.internal.decorators,BranchDecorator,activate,8,2,2
xmind,org.xmind.ui.internal.decorators,BranchDecorator,decorate,22,6,2
xmind,org.xmind.ui.internal.decorators,BranchDecorator,isUnusedSummaryBranch,11,4,1
xmind,org.xmind.ui.internal.decorators,BranchDecorator,decorateBranchDecoration,14,4,4
xmind,org.xmind.ui.internal.decorators,BranchDecorator,isBranchFolded,6,3,1
xmind,org.xmind.ui.internal.decorators,BranchDecorator,decorateChildren,24,6,2
xmind,org.xmind.ui.internal.decorators,BranchDecorator,decorateConnections,36,6,5
xmind,org.xmind.ui.internal.decorators,BranchDecorator,getSourceExpansion,11,4,5
xmind,org.xmind.ui.internal.decorators,BranchDecorator,decorateConnection,19,4,8
xmind,org.xmind.ui.internal.decorators,BranchDecorator,getInstanceo,3,1,0
xmind,org.xmind.ui.internal.decorators,InfoItemContentDecorator,activate,4,1,2
xmind,org.xmind.ui.internal.decorators,InfoItemContentDecorator,decorate,25,6,2
xmind,org.xmind.ui.internal.decorators,InfoItemContentDecorator,setPrefWidth,9,1,2
xmind,org.xmind.ui.internal.decorators,InfoItemContentDecorator,run,3,1,0
xmind,org.xmind.ui.internal.decorators,InfoItemContentDecorator,getInstance,3,1,0
xmind,org.xmind.ui.internal.decorators,NumberingDecorator,NumberingDecorator,2,1,0
xmind,org.xmind.ui.internal.decorators,NumberingDecorator,activate,4,1,2
xmind,org.xmind.ui.internal.decorators,NumberingDecorator,decorate,9,3,2
xmind,org.xmind.ui.internal.decorators,NumberingDecorator,decorateTextFigure,5,2,2
xmind,org.xmind.ui.internal.decorators,NumberingDecorator,decorateTextFigure,10,2,3
xmind,org.xmind.ui.internal.decorators,NumberingDecorator,getOwnerPart,4,2,1
xmind,org.xmind.ui.internal.decorators,NumberingDecorator,getInstance,3,1,0
xmind,org.xmind.ui.internal.decorators,TitleTextDecorator,activate,4,1,2
xmind,org.xmind.ui.internal.decorators,TitleTextDecorator,decorate,12,3,2
xmind,org.xmind.ui.internal.decorators,TitleTextDecorator,decorateTextAlignment,5,2,2
xmind,org.xmind.ui.internal.decorators,TitleTextDecorator,decorateTextAlignment,5,2,3
xmind,org.xmind.ui.internal.decorators,TitleTextDecorator,decorateTextCase,5,2,2
xmind,org.xmind.ui.internal.decorators,TitleTextDecorator,decorateTextCase,5,2,3
xmind,org.xmind.ui.internal.decorators,TitleTextDecorator,getTitledModel,8,3,1
xmind,org.xmind.ui.internal.decorators,TitleTextDecorator,getText,7,3,2
xmind,org.xmind.ui.internal.decorators,TitleTextDecorator,hasTitle,3,1,1
xmind,org.xmind.ui.internal.decorators,TitleTextDecorator,getUntitledText,3,1,2
xmind,org.xmind.ui.internal.decorators,TitleTextDecorator,isVisible,3,1,2
xmind,org.xmind.ui.internal.decorators,TitleTextDecorator,decorateTextFigure,5,2,2
xmind,org.xmind.ui.internal.decorators,TitleTextDecorator,decorateTextFigure,10,2,3
xmind,org.xmind.ui.internal.decorators,TitleTextDecorator,getOwnerPart,3,1,1
xmind,org.xmind.ui.internal.decorators,LegendItemDecorator,activate,8,2,2
xmind,org.xmind.ui.internal.decorators,LegendItemDecorator,decorate,12,3,2
xmind,org.xmind.ui.internal.decorators,LegendItemDecorator,deactivate,7,2,2
xmind,org.xmind.ui.internal.decorators,LegendItemDecorator,getInstance,3,1,0
xmind,org.xmind.ui.internal.graphicalpolicies,BoundaryGraphicalPolicy,createDefaultStructureAlgorithm,3,1,0
xmind,org.xmind.ui.internal.graphicalpolicies,BoundaryGraphicalPolicy,createDefaultStyleSelector,3,1,0
xmind,org.xmind.ui.internal.graphicalpolicies,BoundaryGraphicalPolicy,getInstance,3,1,0
xmind,org.xmind.ui.internal.graphicalpolicies,BoundaryStyleSelector,getFamilyName,3,1,1
xmind,org.xmind.ui.internal.graphicalpolicies,SummaryGraphicalPolicy,createDefaultStructureAlgorithm,3,1,0
xmind,org.xmind.ui.internal.graphicalpolicies,SummaryGraphicalPolicy,createDefaultStyleSelector,3,1,0
xmind,org.xmind.ui.internal.graphicalpolicies,SummaryGraphicalPolicy,getInstance,3,1,0
xmind,org.xmind.ui.internal.graphicalpolicies,TopicGraphicalPolicy,createDefaultStructureAlgorithm,3,1,0
xmind,org.xmind.ui.internal.graphicalpolicies,TopicGraphicalPolicy,createDefaultStyleSelector,3,1,0
xmind,org.xmind.ui.internal.graphicalpolicies,TopicGraphicalPolicy,getInstance,3,1,0
xmind,org.xmind.ui.internal.graphicalpolicies,SheetStyleSelector,getFamilyName,3,1,1
xmind,org.xmind.ui.internal.graphicalpolicies,SheetGraphicalPolicy,createDefaultStructureAlgorithm,3,1,0
xmind,org.xmind.ui.internal.graphicalpolicies,SheetGraphicalPolicy,createDefaultStyleSelector,3,1,0
xmind,org.xmind.ui.internal.graphicalpolicies,SheetGraphicalPolicy,getInstance,3,1,0
xmind,org.xmind.ui.internal.graphicalpolicies,SummaryStyleSelector,getFamilyName,3,1,1
xmind,org.xmind.ui.internal.graphicalpolicies,RelationshipStyleSelector,getFamilyName,3,1,1
xmind,org.xmind.ui.internal.graphicalpolicies,TopicStyleSelector,getStyleValue,9,3,3
xmind,org.xmind.ui.internal.graphicalpolicies,TopicStyleSelector,getAutoValue,9,3,3
xmind,org.xmind.ui.internal.graphicalpolicies,TopicStyleSelector,getUserValue,9,3,2
xmind,org.xmind.ui.internal.graphicalpolicies,TopicStyleSelector,getFamilyName,12,4,1
xmind,org.xmind.ui.internal.graphicalpolicies,RelationshipGraphicalPolicy,createDefaultStructureAlgorithm,3,1,0
xmind,org.xmind.ui.internal.graphicalpolicies,RelationshipGraphicalPolicy,createDefaultStyleSelector,3,1,0
xmind,org.xmind.ui.internal.graphicalpolicies,RelationshipGraphicalPolicy,getInstance,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGCircleShape,SVGCircleShape,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGCircleShape,SVGCircleShape,4,1,3
xmind,org.xmind.ui.internal.svgsupport,SVGCircleShape,parse,4,1,2
xmind,org.xmind.ui.internal.svgsupport,SVGCircleShape,parseCircle,6,1,2
xmind,org.xmind.ui.internal.svgsupport,SVGCircleShape,generatePath,5,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGCircleShape,generateRectangle,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGCircleShape,clone,7,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGCircleShape,equals,10,4,1
xmind,org.xmind.ui.internal.svgsupport,SVGCircleShape,hashCode,8,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGCircleShape,toString,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGShape,SVGShape,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGShape,generatePath,0,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGShape,generateRectangle,0,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGShape,parse,3,1,2
xmind,org.xmind.ui.internal.svgsupport,SVGShape,parseShape,7,3,2
xmind,org.xmind.ui.internal.svgsupport,SVGShape,getFloatAttribute,4,2,2
xmind,org.xmind.ui.internal.svgsupport,SVGShape,paintImage,11,3,2
xmind,org.xmind.ui.internal.svgsupport,SVGShape,paint,54,7,3
xmind,org.xmind.ui.internal.svgsupport,SVGShape,getLinearGradientPattern,9,1,3
xmind,org.xmind.ui.internal.svgsupport,SVGShape,prePaint,16,3,1
xmind,org.xmind.ui.internal.svgsupport,SVGShape,haveTransformProperty,7,3,0
xmind,org.xmind.ui.internal.svgsupport,SVGShape,setApplyLineStyle,9,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGShape,postPaint,10,2,2
xmind,org.xmind.ui.internal.svgsupport,SVGShape,clone,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGShape,setResourceManager,3,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGShape,getResourceManager,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGShape,getInfo,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGShape,setInfo,3,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGColor,SVGColor,3,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGColor,SVGColor,3,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGColor,setRGB,6,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGColor,getRGB,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGColor,getLinearGradient,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGColor,setLinearGradient,3,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGColor,equals,9,4,1
xmind,org.xmind.ui.internal.svgsupport,SVGColor,hashCode,6,3,0
xmind,org.xmind.ui.internal.svgsupport,SVGColor,toString,5,3,0
xmind,org.xmind.ui.internal.svgsupport,PatternResourceDescriptor,PatternResourceDescriptor,10,1,8
xmind,org.xmind.ui.internal.svgsupport,PatternResourceDescriptor,createResource,3,1,1
xmind,org.xmind.ui.internal.svgsupport,PatternResourceDescriptor,destroyResource,3,2,1
xmind,org.xmind.ui.internal.svgsupport,PatternResourceDescriptor,equals,7,4,1
xmind,org.xmind.ui.internal.svgsupport,PatternResourceDescriptor,hashCode,12,1,0
xmind,org.xmind.ui.internal.svgsupport,PatternResourceDescriptor,toString,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGTextElement,TextSpan,5,1,3
xmind,org.xmind.ui.internal.svgsupport,SVGTextElement,SVGTextElement,4,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGTextElement,SVGTextElement,3,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGTextElement,parse,4,1,2
xmind,org.xmind.ui.internal.svgsupport,SVGTextElement,generatePath,8,2,1
xmind,org.xmind.ui.internal.svgsupport,SVGTextElement,generateRectangle,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGTextElement,parseText,24,5,2
xmind,org.xmind.ui.internal.svgsupport,SVGTextElement,clone,7,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGTextElement,equals,15,7,1
xmind,org.xmind.ui.internal.svgsupport,SVGTextElement,hashCode,11,2,0
xmind,org.xmind.ui.internal.svgsupport,SVGTextElement,toString,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGTextElement,addText,6,2,3
xmind,org.xmind.ui.internal.svgsupport,TextSpan,TextSpan,5,1,3
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,parse,9,3,2
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,generateRandomId,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,parseStyles,6,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,parseFillStyle,10,5,1
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,parseStrokeStyle,11,5,1
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,parseLineAttributes,31,11,1
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,parseTransformStyle,8,2,1
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,getFloatAttribute,4,2,2
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,clone,7,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,equals,6,2,1
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,hashCode,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,toString,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,add,11,5,1
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,getId,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,putId,3,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,getFillColor,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,putFillColor,3,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,getFillRule,5,2,0
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,putFillRule,3,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,getFillOpacity,6,2,0
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,putFillOpacity,3,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,getStrokeColor,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,putStrokeColor,3,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,getLineWidth,6,2,0
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,putLineWidth,3,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,getStrokeOpacity,6,2,0
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,putStrokeOpacity,3,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,getLineStyle,5,2,0
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,putLineStyle,3,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,getLineCap,5,2,0
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,putLineCap,3,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,getLineDash,4,2,0
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,putLineDash,3,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,getLineJoin,5,2,0
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,putLineJoin,3,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,getLineMiterLimit,5,2,0
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,putLineMiterLimit,3,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,getLineDashOffset,5,2,0
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,putLineDashOffSET,3,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,getTransform,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGShapeInfoMap,putTransform,3,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGReference,SVGReference,4,2,1
xmind,org.xmind.ui.internal.svgsupport,SVGReference,getSVGData,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGPolygonShape,SVGPolygonShape,4,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGPolygonShape,SVGPolygonShape,3,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGPolygonShape,parse,4,1,2
xmind,org.xmind.ui.internal.svgsupport,SVGPolygonShape,parserPolygon,14,5,2
xmind,org.xmind.ui.internal.svgsupport,SVGPolygonShape,generatePath,11,3,1
xmind,org.xmind.ui.internal.svgsupport,SVGPolygonShape,generateRectangle,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGPolygonShape,clone,6,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGPolygonShape,equals,13,6,1
xmind,org.xmind.ui.internal.svgsupport,SVGPolygonShape,hashCode,9,2,0
xmind,org.xmind.ui.internal.svgsupport,SVGPolygonShape,toString,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGRectangleShape,SVGRectangleShape,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGRectangleShape,SVGRectangleShape,8,1,6
xmind,org.xmind.ui.internal.svgsupport,SVGRectangleShape,parse,4,1,2
xmind,org.xmind.ui.internal.svgsupport,SVGRectangleShape,parseRect,14,2,2
xmind,org.xmind.ui.internal.svgsupport,SVGRectangleShape,generatePath,6,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGRectangleShape,generateRectangle,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGRectangleShape,clone,11,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGRectangleShape,equals,10,4,1
xmind,org.xmind.ui.internal.svgsupport,SVGRectangleShape,hashCode,11,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGRectangleShape,toString,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGEllipseShape,SVGEllipseShape,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGEllipseShape,SVGEllipseShape,5,1,4
xmind,org.xmind.ui.internal.svgsupport,SVGEllipseShape,parse,4,1,2
xmind,org.xmind.ui.internal.svgsupport,SVGEllipseShape,parseEllipse,10,2,2
xmind,org.xmind.ui.internal.svgsupport,SVGEllipseShape,generatePath,5,1,1
xmind,org.xmind.ui.internal.svgsupport,SVGEllipseShape,generateRectangle,3,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGEllipseShape,clone,8,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGEllipseShape,equals,10,4,1
xmind,org.xmind.ui.internal.svgsupport,SVGEllipseShape,hashCode,9,1,0
xmind,org.xmind.ui.internal.svgsupport,SVGEllipseShape,toString,3,1,0
xmind,org.xmind.ui.internal.svgsupport,PathElement,MoveElement,3,1,2
xmind,org.xmind.ui.internal.svgsupport,PathElement,addToPath,3,1,1
xmind,org.xmind.ui.internal.svgsupport,PathElement,equals,7,2,1
xmind,org.xmind.ui.internal.svgsupport,PathElement,hashCode,6,1,0
xmind,org.xmind.ui.internal.svgsupport,PathElement,toString,3,1,0
xmind,org.xmind.ui.internal.svgsupport,PathElement,addToPath,3,1,1
xmind,org.xmind.ui.internal.svgsupport,PathElement,equals,4,2,1
