Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path
xmind,org.xmind.gef.draw2d.graphics,SimpleColorMaskGraphics,1,0,3,1,18,3,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/draw2d/graphics/SimpleColorMaskGraphics.java
xmind,org.xmind.gef.draw2d.graphics,GraphicsUtils,11,4,17,13,164,35,0,0,0.23529411764705882,25,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/draw2d/graphics/GraphicsUtils.java
xmind,org.xmind.gef.draw2d.graphics,Rotate90Graphics,3,0,95,84,545,119,0,0,0.11578947368421053,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/draw2d/graphics/Rotate90Graphics.java
xmind,org.xmind.gef.draw2d.graphics,GradientPattern,8,8,1,1,35,1,0,0,0.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/draw2d/graphics/GradientPattern.java
xmind,org.xmind.gef.draw2d.graphics,AlphaGraphics,5,0,93,91,318,99,0,0,0.07526881720430108,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/draw2d/graphics/AlphaGraphics.java
xmind,org.xmind.gef.draw2d.graphics,ScaledGraphics,37,1,124,86,942,180,0,0,0.12096774193548387,9,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/draw2d/graphics/ScaledGraphics.java
xmind,org.xmind.gef.draw2d.graphics,PatternKey,2,0,5,2,25,7,0,0,0.4,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/draw2d/graphics/ScaledGraphics.java
xmind,org.xmind.gef.draw2d.graphics,FontHeightCache,2,0,0,0,4,0,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/draw2d/graphics/ScaledGraphics.java
xmind,org.xmind.gef.draw2d.graphics,FontKey,2,0,5,2,20,5,0,0,0.4,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/draw2d/graphics/ScaledGraphics.java
xmind,org.xmind.gef.draw2d.graphics,State,8,0,3,0,54,3,0,0,0.6666666666666666,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/draw2d/graphics/ScaledGraphics.java
xmind,org.xmind.gef.draw2d.graphics,ColorMaskGraphics,11,0,93,84,389,124,0,0,0.053763440860215055,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/draw2d/graphics/ColorMaskGraphics.java
xmind,org.xmind.gef.draw2d.graphics,GrayedGraphics,0,0,3,1,13,3,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/draw2d/graphics/GrayedGraphics.java
xmind,org.xmind.gef.draw2d.graphics,Path,1,0,24,23,166,33,0,0,1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/draw2d/graphics/Path.java
xmind,org.xmind.gef.util,GEFUtils,0,0,4,3,60,33,0,0,-1.0,6,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/util/GEFUtils.java
xmind,org.xmind.gef.util,Properties,3,0,25,24,118,31,0,0,0.16,2,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/util/Properties.java
xmind,org.xmind.gef.util,IEventDispatcher,0,0,1,0,3,1,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/util/IEventDispatcher.java
xmind,org.xmind.gef.util,EventListenerSupport,1,0,7,7,48,12,0,0,0.2857142857142857,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/util/EventListenerSupport.java
xmind,org.xmind.gef.dnd,DndData,3,3,4,4,26,7,0,0,0.0,1,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/dnd/DndData.java
xmind,org.xmind.gef.dnd,IDndClient,0,0,8,0,17,8,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/dnd/IDndClient.java
xmind,org.xmind.gef.dnd,IDndSupport,1,0,6,1,13,6,0,0,-1.0,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/dnd/IDndSupport.java
xmind,org.xmind.gef.internal.image,SameColorReplacingPolicy,0,0,2,2,18,2,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/internal/image/SameColorReplacingPolicy.java
xmind,org.xmind.gef.internal.image,MaxPixelsExportAreaProvider,0,0,2,1,25,3,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/internal/image/MaxPixelsExportAreaProvider.java
xmind,org.xmind.gef.internal.image,IColorReplacingPolicy,0,0,2,2,7,2,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/internal/image/IColorReplacingPolicy.java
xmind,org.xmind.gef.internal.image,PngWriter,0,0,3,2,31,4,0,0,-1.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/internal/image/PngWriter.java
xmind,org.xmind.gef.internal.image,MinRiskColorReplacingPolicy,6,0,12,9,131,23,0,0,0.6666666666666666,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/internal/image/MinRiskColorReplacingPolicy.java
xmind,org.xmind.gef.internal.image,ColorReplacing,3,0,2,2,16,2,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/internal/image/MinRiskColorReplacingPolicy.java
xmind,org.xmind.gef.internal.image,SWTImageWriter,1,0,7,4,39,8,0,0,0.5714285714285714,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/internal/image/SWTImageWriter.java
xmind,org.xmind.gef.internal.image,ImageConverter,5,0,14,4,267,49,0,0,0.9285714285714286,2,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/internal/image/ImageConverter.java
xmind,org.xmind.gef.internal.image,ConstrainedExportAreaProvider,0,0,2,1,96,20,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/internal/image/ConstrainedExportAreaProvider.java
xmind,org.xmind.gef.internal.image,FittedExportAreaProvider,0,0,2,1,71,14,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/internal/image/FittedExportAreaProvider.java
xmind,org.xmind.gef.internal.image,StretchedExportAreaProvider,0,0,2,1,87,14,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/internal/image/StretchedExportAreaProvider.java
xmind,org.xmind.gef.status,StatusEvent,3,2,1,1,19,1,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/status/StatusEvent.java
xmind,org.xmind.gef.status,StatusMachine2,1,0,5,5,31,7,1,1,0.6,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/status/StatusMachine2.java
xmind,org.xmind.gef.status,IStatusMachine,0,0,4,4,10,4,1,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/status/IStatusMachine.java
xmind,org.xmind.gef.status,IStatusListener,0,0,1,1,6,1,1,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/status/IStatusListener.java
xmind,org.xmind.gef.status,AbstractStatusMachine,2,0,5,4,38,9,1,0,0.4,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/status/AbstractStatusMachine.java
xmind,org.xmind.gef.image,FigureRenderer,3,0,14,11,146,25,0,0,0.42857142857142855,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/image/FigureRenderer.java
xmind,org.xmind.gef.image,FigureImageDescriptor,3,0,7,5,79,15,0,0,0.42857142857142855,0,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/image/FigureImageDescriptor.java
xmind,org.xmind.gef.image,ResizeConstants,5,5,0,0,22,0,0,0,-1.0,10,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/image/ResizeConstants.java
xmind,org.xmind.gef.image,ViewerExportSourceProvider,4,0,14,7,84,19,0,0,0.5714285714285714,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/image/ViewerExportSourceProvider.java
xmind,org.xmind.gef.image,ExportAreaProvider,6,0,5,4,36,7,0,0,0.4,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/image/ExportAreaProvider.java
xmind,org.xmind.gef.image,ImageExportUtils,0,0,14,14,85,21,0,0,-1.0,11,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/image/ImageExportUtils.java
xmind,org.xmind.gef.image,IRenderer,0,0,1,0,6,1,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/image/IRenderer.java
xmind,org.xmind.gef.image,IExportAreaProvider,0,0,2,0,4,2,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/image/IExportAreaProvider.java
xmind,org.xmind.gef.image,ImageWriter,3,0,7,5,28,7,0,0,0.2857142857142857,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/image/ImageWriter.java
xmind,org.xmind.gef.image,IExportSourceProvider,0,0,3,0,8,3,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/image/IExportSourceProvider.java
xmind,org.xmind.gef.graphicalpolicy,IStyleSelector,0,0,6,0,42,6,1,0,-1.0,2,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/graphicalpolicy/IStyleSelector.java
xmind,org.xmind.gef.graphicalpolicy,IStyleValueProvider,0,0,2,0,4,2,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/graphicalpolicy/IStyleValueProvider.java
xmind,org.xmind.gef.graphicalpolicy,NullStructureAlgorithm,1,0,3,2,10,3,0,1,1.0,7,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/graphicalpolicy/NullStructureAlgorithm.java
xmind,org.xmind.gef.graphicalpolicy,AbstractGraphicalPolicy,2,0,6,4,47,8,6,1,0.6666666666666666,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/graphicalpolicy/AbstractGraphicalPolicy.java
xmind,org.xmind.gef.graphicalpolicy,IStructure,0,0,1,0,10,1,2,0,-1.0,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/graphicalpolicy/IStructure.java
xmind,org.xmind.gef.graphicalpolicy,NullStyleSelector,1,0,4,3,17,4,0,0,1.0,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/graphicalpolicy/NullStyleSelector.java
xmind,org.xmind.gef.graphicalpolicy,AbstractStyleSelector,0,0,8,6,37,13,0,0,-1.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/graphicalpolicy/AbstractStyleSelector.java
xmind,org.xmind.gef.graphicalpolicy,IGraphicalPolicy,0,0,4,0,25,4,1,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/graphicalpolicy/IGraphicalPolicy.java
xmind,org.xmind.gef.graphicalpolicy,NullGraphicalPolicy,1,0,4,1,19,4,0,2,1.0,1,2,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/graphicalpolicy/NullGraphicalPolicy.java
xmind,org.xmind.gef.command,ICommandStack2,0,0,2,0,4,2,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/command/ICommandStack2.java
xmind,org.xmind.gef.command,CreateCommand,3,0,13,11,44,14,0,0,0.5384615384615384,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/command/CreateCommand.java
xmind,org.xmind.gef.command,CommandStackBase,6,1,18,12,138,36,0,0,0.4444444444444444,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/command/CommandStackBase.java
xmind,org.xmind.gef.command,ICommandStack,1,0,17,0,34,17,1,0,-1.0,12,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/command/ICommandStack.java
xmind,org.xmind.gef.command,ICommandStack3,0,0,2,0,4,2,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/command/ICommandStack3.java
xmind,org.xmind.gef.command,Command,3,0,11,11,49,11,2,0,0.36363636363636365,1,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/command/Command.java
xmind,org.xmind.gef.command,CommandStack,8,0,25,21,228,60,0,0,0.24,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/command/CommandStack.java
xmind,org.xmind.gef.command,DelegateListener,0,0,1,1,5,1,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/command/CommandStack.java
xmind,org.xmind.gef.command,CommandStackEvent,3,0,6,6,29,6,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/command/CommandStackEvent.java
xmind,org.xmind.gef.command,NullCommandStack,0,0,8,8,23,9,0,0,-1.0,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/command/NullCommandStack.java
xmind,org.xmind.gef.command,ICommandStackListener,0,0,1,1,7,1,1,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/command/ICommandStackListener.java
xmind,org.xmind.gef.command,CompoundCommand,3,0,19,19,137,52,0,0,0.10526315789473684,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/command/CompoundCommand.java
xmind,org.xmind.gef.command,ModifyCommand,2,0,19,9,84,26,0,0,0.5263157894736842,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/command/ModifyCommand.java
xmind,org.xmind.gef.command,ICommandStackCallback,0,0,1,0,3,1,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/command/ICommandStackCallback.java
xmind,org.xmind.gef.command,ICommandStackDelegate,0,0,1,0,3,1,0,1,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/command/ICommandStackDelegate.java
xmind,org.xmind.gef.command,SourceCommand,3,0,15,10,80,27,0,0,0.13333333333333333,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/command/SourceCommand.java
xmind,org.xmind.gef.part,NullGraphicalPart,0,0,1,0,5,1,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/NullGraphicalPart.java
xmind,org.xmind.gef.part,PartEvent,2,1,1,1,15,1,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/PartEvent.java
xmind,org.xmind.gef.part,IRequestHandler,0,0,6,0,11,6,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/IRequestHandler.java
xmind,org.xmind.gef.part,IGraphicalRootPart,0,0,0,0,5,0,0,2,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/IGraphicalRootPart.java
xmind,org.xmind.gef.part,PartRegistry,2,0,5,5,32,9,0,0,0.0,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/PartRegistry.java
xmind,org.xmind.gef.part,GraphicalRootEditPart,3,0,15,10,86,21,0,0,0.6,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/GraphicalRootEditPart.java
xmind,org.xmind.gef.part,IPartSite,0,0,9,0,14,9,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/IPartSite.java
xmind,org.xmind.gef.part,RequestHandler,3,0,7,7,76,19,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/RequestHandler.java
xmind,org.xmind.gef.part,IPartStatus,0,0,12,0,17,12,1,1,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/IPartStatus.java
xmind,org.xmind.gef.part,IPart,0,0,15,0,21,15,3,0,-1.0,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/IPart.java
xmind,org.xmind.gef.part,IPartFactory,0,0,1,1,6,1,1,0,-1.0,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/IPartFactory.java
xmind,org.xmind.gef.part,PartSite,2,0,12,11,70,21,0,0,0.75,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/PartSite.java
xmind,org.xmind.gef.part,PartStatus,1,0,14,14,96,22,0,2,0.35714285714285715,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/PartStatus.java
xmind,org.xmind.gef.part,IGraphicalEditPart,0,0,5,0,10,5,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/IGraphicalEditPart.java
xmind,org.xmind.gef.part,Decorator,0,0,4,4,10,4,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/Decorator.java
xmind,org.xmind.gef.part,EditPart,2,0,18,5,95,29,0,0,0.7777777777777778,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/EditPart.java
xmind,org.xmind.gef.part,Part,7,0,45,19,304,96,0,0,0.6444444444444445,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/Part.java
xmind,org.xmind.gef.part,IPartListener,0,0,4,4,19,4,2,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/IPartListener.java
xmind,org.xmind.gef.part,Stub,0,0,2,2,12,2,0,1,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/IPartListener.java
xmind,org.xmind.gef.part,PartRoles,1,0,5,5,69,5,0,0,0.4,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/PartRoles.java
xmind,org.xmind.gef.part,IRootPart,0,0,4,0,9,4,2,1,-1.0,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/IRootPart.java
xmind,org.xmind.gef.part,GraphicalEditPart,3,0,26,13,157,50,0,0,0.7307692307692307,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/GraphicalEditPart.java
xmind,org.xmind.gef.part,IGraphicalPart,0,0,3,0,8,3,9,1,-1.0,1,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/IGraphicalPart.java
xmind,org.xmind.gef.part,IPartListener2,0,0,6,6,14,6,1,1,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/IPartListener2.java
xmind,org.xmind.gef.part,Stub,0,0,4,4,10,4,0,2,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/part/IPartListener2.java
xmind,org.xmind.gef.service,AbstractBendPointsFeedback,6,1,21,13,124,48,0,0,0.3333333333333333,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/service/AbstractBendPointsFeedback.java
xmind,org.xmind.gef.service,ShadowService,1,0,8,4,59,22,0,0,0.375,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/service/ShadowService.java
xmind,org.xmind.gef.service,CompositeFeedback,1,0,12,12,47,18,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/service/CompositeFeedback.java
xmind,org.xmind.gef.service,GraphicalViewerService,0,0,2,2,8,2,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/service/GraphicalViewerService.java
xmind,org.xmind.gef.service,IShadowService,0,0,11,0,13,11,0,3,-1.0,3,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/service/IShadowService.java
xmind,org.xmind.gef.service,BaseRevealService,1,0,9,6,42,9,0,0,0.5555555555555556,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/service/BaseRevealService.java
xmind,org.xmind.gef.service,ImageRegistryService,6,0,16,12,114,32,0,0,0.4375,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/service/ImageRegistryService.java
xmind,org.xmind.gef.service,ImageCache,3,0,5,5,44,11,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/service/ImageRegistryService.java
xmind,org.xmind.gef.service,IFeedbackService,6,0,12,3,42,12,0,3,-1.0,9,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/service/IFeedbackService.java
xmind,org.xmind.gef.service,IBendPointsFeedback,0,0,3,0,5,3,0,0,-1.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/service/IBendPointsFeedback.java
xmind,org.xmind.gef.service,IAnimationService,0,0,10,0,12,10,0,3,-1.0,5,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/service/IAnimationService.java
xmind,org.xmind.gef.service,IFeedback,0,0,5,0,7,5,1,0,-1.0,4,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/service/IFeedback.java
xmind,org.xmind.gef.service,RectangleFeedback,7,0,14,12,77,23,0,0,0.14285714285714285,0,1,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/service/RectangleFeedback.java
xmind,org.xmind.gef.service,AbstractViewerService,3,0,12,8,52,19,0,0,0.5833333333333334,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/service/AbstractViewerService.java
xmind,org.xmind.gef.service,LineFeedback,6,0,12,11,71,21,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/service/LineFeedback.java
xmind,org.xmind.gef.service,RevealEvent,2,0,2,2,22,2,0,0,0.0,0,0,/Users/andris/Downloads/../Development/xmind/bundles/org.xmind.gef/src/org/xmind/gef/service/RevealEvent.java
